time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites,lat_smooth,lon_smooth,ground_speed_mps,track_deg
22:34:53,153111,34.01871109,-118.44799805,55.1,36.58,819.67,40.62,7,34.018808748,-118.44788615066666,0.6321224384632441,312.12830009257004
22:34:54,153351,34.01859283,-118.44812775,56.4,31.92,623.98,41.09,7,34.01878382533333,-118.44791361666667,0.7477914289830709,315.14684158881846
22:34:54,153584,34.01859283,-118.44812775,56.4,33.2,675.01,41.09,7,34.018763734,-118.44793599666667,0.6321224451850251,312.12829932426655
22:34:54,153784,34.01859283,-118.44812775,56.4,29.19,521.93,41.09,7,34.018743642666664,-118.44795837666668,0.6321224398082601,312.12830009740424
22:34:54,153986,34.01859283,-118.44812775,56.4,35.29,762.86,40.62,7,34.01872355133333,-118.44798075666668,0.6321224490938678,312.12830003265697
22:34:55,154197,34.01848221,-118.44827271,56.4,35.08,753.92,41.09,7,34.01869608533333,-118.44801280066666,0.6321224384632441,312.12830009257004
22:34:55,154432,34.01848221,-118.44827271,55.7,35.45,769.7,41.09,7,34.01867446866667,-118.44803874066666,0.7477914289830709,315.14684158881846
22:34:55,154655,34.01848221,-118.44827271,55.7,32.17,633.98,41.09,7,34.018652851999995,-118.44806468066666,0.6321224451850251,312.12829932426655
22:34:55,154858,34.01848221,-118.44827271,55.7,36.72,825.98,40.62,7,34.01863123533334,-118.44809062066666,0.6321224398082601,312.12830009740424
22:34:55,155058,34.01848221,-118.44827271,55.7,38.49,907.52,41.09,7,34.018609618666666,-118.44811656066668,0.6321224490938678,312.12830003265697
22:34:56,155264,34.01835251,-118.44842529,55.7,34.14,713.94,41.09,7,34.01857935533334,-118.44815267266667,0.6321224384632441,312.12830009257004
22:34:56,155494,34.01835251,-118.44842529,55.4,33.65,693.42,41.09,7,34.01855545,-118.44818115533333,1.184427690266081,153.55823114869577
22:34:56,155694,34.01835251,-118.44842529,55.4,28.67,503.52,41.09,7,34.018531544666665,-118.44820963800001,1.9474175651519987,142.99851097412215
22:34:56,155896,34.01835251,-118.44842529,55.4,35.28,762.33,41.09,7,34.01850763933333,-118.44823812066667,1.9474175890416103,142.99850981880053
22:34:56,156100,34.01835251,-118.44842529,55.4,37.46,859.65,41.09,7,34.018483734,-118.44826660333334,1.9474176045458096,142.9985092816488
22:34:57,156337,34.01821136,-118.44859314,55.2,35.92,790.21,41.09,7,34.01845041866667,-118.448306276,1.184427690266081,153.55823114869577
22:34:57,156565,34.01821136,-118.44859314,55.2,31.84,620.83,41.09,7,34.01842498733333,-118.44833730200001,1.9474175651519987,142.99851097412215
22:34:57,156765,34.01821136,-118.44859314,55.2,38.79,921.72,40.62,7,34.018399556,-118.448368328,1.9474175890416103,142.99850981880053
22:34:57,156966,34.01821136,-118.44859314,55.2,37.18,846.5,40.62,7,34.01837412466667,-118.448399354,1.9474176045458096,142.9985092816488
22:34:57,157171,34.01821136,-118.44859314,55.2,34.99,749.71,40.62,7,34.01834869333334,-118.44843037999999,1.184427690266081,153.55823114869577
22:34:58,157410,34.01806259,-118.44876862,54.9,37.12,843.87,40.62,7,34.01832071866667,-118.44846344066667,1.9474175651519987,142.99851097412215
22:34:58,157645,34.01806259,-118.44876862,54.9,35.49,771.27,41.09,7,34.018292744,-118.44849650133332,1.9474175890416103,142.99850981880053
22:34:58,157848,34.01806259,-118.44876862,54.9,31.32,600.84,41.09,7,34.018264769333335,-118.448529562,1.9474176045458096,142.9985092816488
